gene,logFC,p_val
KRT18P20,0.0,1.0
LOC105369959,0.0,1.0
LOC105369960,0.0,1.0
ST13P3,0.0,1.0
LOC341378,0.0,1.0
RNU7-94P,0.0,1.0
EEF1B2P4,0.0,1.0
RPL30P12,0.0,1.0
SETP7,0.0,1.0
RNA5SP371,0.0,1.0
RPL17P38,0.0,1.0
ASCL4,0.0,1.0
LOC105369963,0.0,1.0
LOC390358,0.0,1.0
LOC644746,0.0,1.0
LOC728739,0.0,1.0
LOC105369964,0.0,1.0
LOC196469,0.0,1.0
LINC01498,0.0,1.0
MIR4496,0.0,1.0
RNU7-169P,0.0,1.0
MIR619,0.0,1.0
RNU6-361P,0.0,1.0
RNA5SP372,0.0,1.0
LINC01486,0.0,1.0
RNU4-32P,0.0,1.0
RN7SKP250,0.0,1.0
MIR4497,0.0,1.0
RN7SL441P,0.0,1.0
RN7SL769P,0.0,1.0
HMGA1P3,0.0,1.0
RPL31P49,0.0,1.0
RN7SL387P,0.0,1.0
RPL29P25,0.0,1.0
LOC105369980,0.0,1.0
LOC105369981,0.0,1.0
MIR6760,0.0,1.0
RNA5SP373,0.0,1.0
HSPA8P14,0.0,1.0
IFITM3P5,0.0,1.0
PCNPP1,0.0,1.0
MIR6761,0.0,1.0
RPS2P41,0.0,1.0
ADAM1A,0.0,1.0
ADAM1B,0.0,1.0
SLC25A3P2,0.0,1.0
LOC724085,0.0,1.0
MIR3657,0.0,1.0
MIR6861,0.0,1.0
RN7SKP71,0.0,1.0
RPL7AP60,0.0,1.0
LOC100421482,0.0,1.0
MIR1302-1,0.0,1.0
IMMP1LP2,0.0,1.0
RPS15AP32,0.0,1.0
MIR7106,0.0,1.0
MIR6762,0.0,1.0
LOC105369989,0.0,1.0
LOC105369991,0.0,1.0
DYNLL1P4,0.0,1.0
TRE-CTC16-1,0.0,1.0
LOC105369994,0.0,1.0
LOC105369995,0.0,1.0
HAUS8P1,0.0,1.0
GLULP5,0.0,1.0
LINC02459,0.0,1.0
RN7SKP216,0.0,1.0
OSTF1P1,0.0,1.0
LOC105369999,0.0,1.0
UBA52P7,0.0,1.0
LOC105370002,0.0,1.0
RN7SL865P,0.0,1.0
RNU6-1188P,0.0,1.0
MIR620,0.0,1.0
SNRPGP18,0.0,1.0
LOC105370005,0.0,1.0
MIR4472-2,0.0,1.0
LOC105370007,0.0,1.0
LOC105370008,0.0,1.0
LINC02457,0.0,1.0
RPL21P105,0.0,1.0
RNU6-558P,0.0,1.0
RPL36P15,0.0,1.0
ELOCP32,0.0,1.0
LOC105370012,0.0,1.0
RPS2P5,0.0,1.0
LINC02460,0.0,1.0
RPL17P37,0.0,1.0
LINC02423,0.0,1.0
LOC105370017,0.0,1.0
LINC02439,0.0,1.0
RNA5SP374,0.0,1.0
LOC105370018,0.0,1.0
LOC105370019,0.0,1.0
LOC105370020,0.0,1.0
RN7SL508P,0.0,1.0
LOC100287653,0.0,1.0
RN7SKP197,0.0,1.0
MIR1178,0.0,1.0
RPL35AP30,0.0,1.0
MIR4498,0.0,1.0
RPS20P31,0.0,1.0
NME2P1,0.0,1.0
RNU6-1088P,0.0,1.0
RPS27P25,0.0,1.0
RPL31P52,0.0,1.0
RPL29P24,0.0,1.0
RPL11P5,0.0,1.0
MIR4700,0.0,1.0
ARF1P2,0.0,1.0
CLIC1P1,0.0,1.0
RPL12P33,0.0,1.0
OASL2P,0.0,1.0
LOC105378258,0.0,1.0
LOC105370031,0.0,1.0
MIR7107,0.0,1.0
RNU6-1004P,0.0,1.0
RNU7-170P,0.0,1.0
IL31,0.0,1.0
CCDC150P1,0.0,1.0
RPL21P1,0.0,1.0
MIR9902-1,0.0,1.0
HCAR2,0.0,1.0
MIR9902-2,0.0,1.0
HCAR3,0.0,1.0
HCAR1,0.0,1.0
MIR4304,0.0,1.0
PITPNM2-AS1,0.0,1.0
RNA5SP375,0.0,1.0
MIR8072,0.0,1.0
COPS5P2,0.0,1.0
MIR3908,0.0,1.0
RPL27P12,0.0,1.0
MIR6880,0.0,1.0
LOC101927436,0.0,1.0
RNU6-927P,0.0,1.0
MIR5188,0.0,1.0
RPL22P19,0.0,1.0
LOC100131779,0.0,1.0
LOC105370053,0.0,1.0
LOC107984445,0.0,1.0
LOC105370055,0.0,1.0
LOC100419701,0.0,1.0
LOC105370058,0.0,1.0
LINC02359,0.0,1.0
LINC02467,0.0,1.0
LOC100420118,0.0,1.0
LOC105379613,0.0,1.0
LOC101927531,0.0,1.0
LOC107984448,0.0,1.0
LINC02825,0.0,1.0
LINC02350,0.0,1.0
LINC02347,0.0,1.0
FAM32EP,0.0,1.0
PGBD3P3,0.0,1.0
LOC100421201,0.0,1.0
NDUFA5P6,0.0,1.0
LOC100996671,0.0,1.0
LINC02824,0.0,1.0
LINC00944,0.0,1.0
LINC00943,0.0,1.0
LOC121296,0.0,1.0
LINC02372,0.0,1.0
HSPE1P20,0.0,1.0
LOC107984449,0.0,1.0
LOC105370064,0.0,1.0
LINC02376,0.0,1.0
LOC100420116,0.0,1.0
RNU1-104P,0.0,1.0
LINC02375,0.0,1.0
LOC100420119,0.0,1.0
LINC02411,0.0,1.0
LOC105370068,0.0,1.0
LOC105370069,0.0,1.0
LOC100419932,0.0,1.0
LINC00507,0.0,1.0
LINC02441,0.0,1.0
LOC105370071,0.0,1.0
LINC02369,0.0,1.0
LINC02368,0.0,1.0
MIR3612,0.0,1.0
AK3P6,0.0,1.0
NLRP9P1,0.0,1.0
TMEM132D-AS2,0.0,1.0
TRI-AAT11-1,0.0,1.0
LOC105370076,0.0,1.0
LOC105370077,0.0,1.0
LINC02419,0.0,1.0
RPS20P30,0.0,1.0
LOC107984480,0.0,1.0
LOC101927786,0.0,1.0
LOC105370079,0.0,1.0
LOC105370080,0.0,1.0
RNU6-1077P,0.0,1.0
LOC107984452,0.0,1.0
LOC105370082,0.0,1.0
LOC107987177,0.0,1.0
RPS6P20,0.0,1.0
LOC100128002,0.0,1.0
LINC02415,0.0,1.0
LOC105370083,0.0,1.0
RNA5SP376,0.0,1.0
LINC02370,0.0,1.0
LOC101929974,0.0,1.0
LINC02414,0.0,1.0
RNA5SP377,0.0,1.0
LOC100996701,0.0,1.0
RPS6P21,0.0,1.0
RNA5SP378,0.0,1.0
RNU6-1017P,0.0,1.0
LOC105370088,0.0,1.0
SNORA49,0.0,1.0
LOC107987169,0.0,1.0
LOC105370090,0.0,1.0
LOC107984456,0.0,1.0
LINC02361,0.0,1.0
GALNT9,0.0,1.0
LOC100130238,0.0,1.0
LOC101928416,0.0,1.0
MIR6763,0.0,1.0
RNA5SP379,0.0,1.0
LOC100419935,0.0,1.0
RPS11P5,0.0,1.0
RNU6-327P,0.0,1.0
LOC647503,0.0,1.0
NANOGNBP2,0.0,1.0
RNU4ATAC12P,0.0,1.0
PTP4A1P2,0.0,1.0
RPL23AP67,0.0,1.0
ANHX,0.0,1.0
RNU6-717P,0.0,1.0
LOC107987186,0.0,1.0
VN1R111P,0.0,1.0
FAM230C,0.0,1.0
EIF3FP2,0.0,1.0
LOC101060145,0.0,1.0
GGT4P,0.0,1.0
IGSF3P1,0.0,1.0
KMT5AP1,0.0,1.0
LOC105379278,0.0,1.0
LOC102724148,0.0,1.0
VN1R58P,0.0,1.0
ZNF962P,0.0,1.0
LONRF2P2,0.0,1.0
FEM1AP4,0.0,1.0
TERF1P5,0.0,1.0
FAM207BP,0.0,1.0
BCYRN1P3,0.0,1.0
GXYLT1P1,0.0,1.0
CNN2P12,0.0,1.0
ZNF965P,0.0,1.0
LINC00417,0.0,1.0
CYP4F34P,0.0,1.0
SNX18P26,0.0,1.0
LINC00328-2P,0.0,1.0
ANKRD20A9P,0.0,1.0
RHOT1P3,0.0,1.0
RNU6-55P,0.0,1.0
RNU6-76P,0.0,1.0
SNX19P2,0.0,1.0
LINC00408,0.0,1.0
PHF2P2,0.0,1.0
LINC00442,0.0,1.0
USP24P1,0.0,1.0
GTF2IP3,0.0,1.0
PHF2P1,0.0,1.0
RNA5SP24,0.0,1.0
CENPIP1,0.0,1.0
RNU6-52P,0.0,1.0
SMPD4P2,0.0,1.0
LOC101928697,0.0,1.0
PSPC1P1,0.0,1.0
MRPL3P1,0.0,1.0
LINC00421,0.0,1.0
PARP4P2,0.0,1.0
CCNQP3,0.0,1.0
SLC25A15P2,0.0,1.0
CYCSP32,0.0,1.0
MRPS31P2,0.0,1.0
GOLM2P1,0.0,1.0
ESRRAP1,0.0,1.0
RN7SL166P,0.0,1.0
ST6GALNAC4P1,0.0,1.0
KRR1P1,0.0,1.0
LINC01072,0.0,1.0
LOC107984553,0.0,1.0
PPIAP28,0.0,1.0
GJB6,0.0,1.0
LOC105370102,0.0,1.0
MIR4499,0.0,1.0
SLC35E1P1,0.0,1.0
RNU2-7P,0.0,1.0
RANP8,0.0,1.0
CNOT4P1,0.0,1.0
HNRNPA1P30,0.0,1.0
PPIAP27,0.0,1.0
RPSAP54,0.0,1.0
RNU4-9P,0.0,1.0
RPS12P23,0.0,1.0
IPPKP1,0.0,1.0
LINC01046,0.0,1.0
ESRRAP2,0.0,1.0
GAPDHP52,0.0,1.0
RNA5SP25,0.0,1.0
H2BP6,0.0,1.0
FNTAP2,0.0,1.0
RNU6-59P,0.0,1.0
RPS7P10,0.0,1.0
RN7SL766P,0.0,1.0
LINC00424,0.0,1.0
NME1P1,0.0,1.0
MTND3P1,0.0,1.0
LOC107984599,0.0,1.0
FTH1P7,0.0,1.0
DDX39AP1,0.0,1.0
RPL7AP73,0.0,1.0
IPMKP1,0.0,1.0
RFESDP1,0.0,1.0
NUS1P2,0.0,1.0
LOC105370111,0.0,1.0
LOC105370112,0.0,1.0
HMGA1P6,0.0,1.0
RNY3P4,0.0,1.0
RNU6-58P,0.0,1.0
TATDN2P3,0.0,1.0
SDAD1P4,0.0,1.0
RPLP1P13,0.0,1.0
MTCO3P2,0.0,1.0
LOC105370115,0.0,1.0
IPO7P2,0.0,1.0
MIR2276,0.0,1.0
PCOTHP1,0.0,1.0
LOC101060086,0.0,1.0
CEND1P2,0.0,1.0
NUS1P3,0.0,1.0
CYCSP33,0.0,1.0
PSPC1P2,0.0,1.0
LOC107984610,0.0,1.0
RNY1P7,0.0,1.0
RPL26P34,0.0,1.0
CLUHP9,0.0,1.0
IRX1P1,0.0,1.0
ANKRD20A10P,0.0,1.0
LOC112268115,0.0,1.0
LOC107987187,0.0,1.0
SLC25A15P3,0.0,1.0
RPL34P27,0.0,1.0
LSP1P1,0.0,1.0
LOC100133284,0.0,1.0
LINC00463,0.0,1.0
LINC01053,0.0,1.0
RPL23AP69,0.0,1.0
ELOBP1,0.0,1.0
RNU6-78P,0.0,1.0
RN7SL741P,0.0,1.0
RNY1P3,0.0,1.0
LINC00415,0.0,1.0
ATP8A2P3,0.0,1.0
PRUNEP1,0.0,1.0
THAP12P6,0.0,1.0
RPS3AP44,0.0,1.0
GPR12,0.0,1.0
FGFR1OP2P1,0.0,1.0
RPS21P8,0.0,1.0
RPS20P32,0.0,1.0
RBBP8P2,0.0,1.0
SNORA27,0.0,1.0
RNU6-70P,0.0,1.0
RNY1P1,0.0,1.0
RNU6-63P,0.0,1.0
NPM1P4,0.0,1.0
LOC105370129,0.0,1.0
GSX1,0.0,1.0
RNU6-73P,0.0,1.0
ATP5F1EP2,0.0,1.0
RN7SL272P,0.0,1.0
KATNBL1P1,0.0,1.0
CHCHD2P8,0.0,1.0
EEF1A1P3,0.0,1.0
RNU6-82P,0.0,1.0
EIF4A1P7,0.0,1.0
RNU6-53P,0.0,1.0
CYP51A1P2,0.0,1.0
POM121L13P,0.0,1.0
GAPDHP69,0.0,1.0
TIMM8BP1,0.0,1.0
LINC00297,0.0,1.0
LINC00384,0.0,1.0
RNU6-64P,0.0,1.0
PRDX2P1,0.0,1.0
RBM22P2,0.0,1.0
MFAP1P1,0.0,1.0
PTPN2P2,0.0,1.0
LOC102723392,0.0,1.0
WDR95P,0.0,1.0
ANKRD26P4,0.0,1.0
IFIT1P1,0.0,1.0
ATP8A2P2,0.0,1.0
RNY1P4,0.0,1.0
TOMM22P3,0.0,1.0
RNU5A-4P,0.0,1.0
VDAC1P12,0.0,1.0
GAMTP2,0.0,1.0
LOC105370159,0.0,1.0
LOC107987189,0.0,1.0
ZBED9P1,0.0,1.0
PHB1P13,0.0,1.0
LOC105370161,0.0,1.0
LINC00445,0.0,1.0
NMTRQ-TTG10-1,0.0,1.0
RNU6-71P,0.0,1.0
H2ACP1,0.0,1.0
GAPDHP34,0.0,1.0
TCEAL4P1,0.0,1.0
ARL2BPP3,0.0,1.0
NDE1P2,0.0,1.0
LAMTOR3P1,0.0,1.0
RPL29P28,0.0,1.0
EIF4A1P5,0.0,1.0
CSNK1A1L,0.0,1.0
RN7SKP1,0.0,1.0
RPS12P24,0.0,1.0
RNA5SP26,0.0,1.0
HSPD1P9,0.0,1.0
LOC105370167,0.0,1.0
LINC00366,0.0,1.0
PRDX3P3,0.0,1.0
RNU6-56P,0.0,1.0
PLA2G12AP2,0.0,1.0
ANKRD26P2,0.0,1.0
LOC105370169,0.0,1.0
NXT1P1,0.0,1.0
MIR4305,0.0,1.0
RNY4P14,0.0,1.0
CDKN2AIPNLP3,0.0,1.0
AZU1P1,0.0,1.0
LOC107984569,0.0,1.0
RPL17P51,0.0,1.0
RNY3P9,0.0,1.0
RN7SKP2,0.0,1.0
RLIMP1,0.0,1.0
MIR621,0.0,1.0
CYCSP34,0.0,1.0
RGS17P1,0.0,1.0
TRE-TTC1-2,0.0,1.0
MIR3168,0.0,1.0
RN7SL597P,0.0,1.0
CALM2P3,0.0,1.0
MORF4L1P4,0.0,1.0
RAC1P3,0.0,1.0
RNU6-57P,0.0,1.0
TUBBP2,0.0,1.0
OR7E36P,0.0,1.0
OR7E155P,0.0,1.0
OR7E37P,0.0,1.0
LOC105370175,0.0,1.0
MIR5006,0.0,1.0
RN7SL515P,0.0,1.0
RNU6-74P,0.0,1.0
KARS1P1,0.0,1.0
RPS28P8,0.0,1.0
MAPK6P3,0.0,1.0
CHCHD2P11,0.0,1.0
FHP1,0.0,1.0
FABP3P2,0.0,1.0
ZDHHC4P1,0.0,1.0
MOCS3P2,0.0,1.0
RPL36P19,0.0,1.0
DGKZP1,0.0,1.0
LOC105370182,0.0,1.0
SMIM2-IT1,0.0,1.0
MIR8079,0.0,1.0
LOC107984552,0.0,1.0
SMARCE1P5,0.0,1.0
LOC105370187,0.0,1.0
TRE-TTC2-1,0.0,1.0
RN7SL49P,0.0,1.0
LOC105370188,0.0,1.0
LOC107984596,0.0,1.0
RN7SKP3,0.0,1.0
RN7SKP4,0.0,1.0
RNU6-69P,0.0,1.0
SNORA31B,0.0,1.0
RCN1P2,0.0,1.0
PPIAP25,0.0,1.0
RNA5SP27,0.0,1.0
TIMM9P3,0.0,1.0
COX4I1P2,0.0,1.0
LINC01055,0.0,1.0
AKR1B1P4,0.0,1.0
CBY2,0.0,1.0
RN7SL288P,0.0,1.0
LOC105370192,0.0,1.0
RN7SKP5,0.0,1.0
ABITRAMP1,0.0,1.0
LINC00563,0.0,1.0
RNU2-6P,0.0,1.0
RNU6-68P,0.0,1.0
PPP1R2P4,0.0,1.0
LINC01198,0.0,1.0
LOC112268117,0.0,1.0
OR7E101P,0.0,1.0
COX17P1,0.0,1.0
FKBP1AP3,0.0,1.0
HTR2A-AS1,0.0,1.0
LOC107984594,0.0,1.0
LOC105370195,0.0,1.0
GNG5P5,0.0,1.0
RN7SL700P,0.0,1.0
NAP1L4P3,0.0,1.0
RPL27AP8,0.0,1.0
POLR2KP2,0.0,1.0
PPP1R26P1,0.0,1.0
PCNPP5,0.0,1.0
LINC00462,0.0,1.0
PSME2P2,0.0,1.0
RNU6-60P,0.0,1.0
RAD17P2,0.0,1.0
RNY3P2,0.0,1.0
COX7CP1,0.0,1.0
OGFOD1P1,0.0,1.0
THAP12P10,0.0,1.0
SNRPGP14,0.0,1.0
RNY4P30,0.0,1.0
RNY4P9,0.0,1.0
MIR3613,0.0,1.0
MIR16-1,0.0,1.0
MIR15A,0.0,1.0
RPL18P10,0.0,1.0
RPL34P26,0.0,1.0
RNA5SP28,0.0,1.0
RNA5SP29,0.0,1.0
RPL5P31,0.0,1.0
LOC107984554,0.0,1.0
PRELID3BP2,0.0,1.0
MIR5693,0.0,1.0
RPS4XP16,0.0,1.0
RN7SL320P,0.0,1.0
SNRPGP11,0.0,1.0
MIR4703,0.0,1.0
RNU6-65P,0.0,1.0
RNY1P6,0.0,1.0
RN7SL413P,0.0,1.0
ATP5PBP1,0.0,1.0
CTAGE3P,0.0,1.0
FABP5P2,0.0,1.0
UTP14C,0.0,1.0
THSD1P1,0.0,1.0
LINC02333,0.0,1.0
RNY4P24,0.0,1.0
MIR759,0.0,1.0
PPIAP26,0.0,1.0
PCDH8P1,0.0,1.0
RN7SL618P,0.0,1.0
ZNF646P1,0.0,1.0
LINC00458,0.0,1.0
MIR1297,0.0,1.0
RPL13AP25,0.0,1.0
MIR5007,0.0,1.0
HNF4GP1,0.0,1.0
SPATA2P1,0.0,1.0
RN7SKP6,0.0,1.0
PRR20A,0.0,1.0
PRR20B,0.0,1.0
PRR20C,0.0,1.0
PRR20D,0.0,1.0
PRR20E,0.0,1.0
PRR20FP,0.0,1.0
MTCO2P3,0.0,1.0
LOC105370216,0.0,1.0
SLC25A5P4,0.0,1.0
RPL31P53,0.0,1.0
TRE-CTC4-1,0.0,1.0
RNA5SP30,0.0,1.0
LINC02338,0.0,1.0
RNY4P29,0.0,1.0
CTAGE16P,0.0,1.0
DNAJA1P1,0.0,1.0
HMGN2P39,0.0,1.0
POLR3KP1,0.0,1.0
RPP40P2,0.0,1.0
RNU7-88P,0.0,1.0
RN7SL375P,0.0,1.0
RNY4P28,0.0,1.0
TARDBPP2,0.0,1.0
RNA5SP31,0.0,1.0
LOC105370230,0.0,1.0
EIF4A1P6,0.0,1.0
RNY3P5,0.0,1.0
RNY4P31,0.0,1.0
LOC102723910,0.0,1.0
MIR3169,0.0,1.0
LINC02339,0.0,1.0
LOC105370231,0.0,1.0
RAC1P8,0.0,1.0
LINC00358,0.0,1.0
LINC01075,0.0,1.0
LINC01074,0.0,1.0
RPL32P28,0.0,1.0
SQSTM1P1,0.0,1.0
LINC00395,0.0,1.0
LOC112267897,0.0,1.0
RNU6-81P,0.0,1.0
PPP1R2P10,0.0,1.0
LOC102723968,0.0,1.0
LOC647264,0.0,1.0
OR7E104P,0.0,1.0
LOC105377815,0.0,1.0
NFYAP1,0.0,1.0
LOC105370238,0.0,1.0
LOC107987190,0.0,1.0
LOC105370239,0.0,1.0
LOC105370240,0.0,1.0
LGMNP1,0.0,1.0
STARP1,0.0,1.0
HNRNPA3P5,0.0,1.0
LOC105370241,0.0,1.0
LINC01052,0.0,1.0
LOC105370243,0.0,1.0
LOC105370244,0.0,1.0
MIR548X2,0.0,1.0
MIR4704,0.0,1.0
TRIM60P19,0.0,1.0
RNU7-87P,0.0,1.0
RPSAP53,0.0,1.0
LOC105370248,0.0,1.0
LOC105370250,0.0,1.0
LOC105370251,0.0,1.0
BCRP9,0.0,1.0
NPM1P22,0.0,1.0
OR7E111P,0.0,1.0
OR7E33P,0.0,1.0
LOC101927072,0.0,1.0
ELL2P3,0.0,1.0
HNRNPA1P18,0.0,1.0
RPL37P21,0.0,1.0
RPS3AP52,0.0,1.0
RPL12P34,0.0,1.0
RN7SL761P,0.0,1.0
LOC105370254,0.0,1.0
LINC02342,0.0,1.0
ZDHHC20P4,0.0,1.0
SNRPFP3,0.0,1.0
SRSF1P1,0.0,1.0
RNY3P10,0.0,1.0
PSMC1P13,0.0,1.0
NT5CP3,0.0,1.0
LUC7L3P1,0.0,1.0
ATXN8OS,0.0,1.0
RNU6-54P,0.0,1.0
LOC105370255,0.0,1.0
MTCL1P1,0.0,1.0
RABEPKP1,0.0,1.0
H3P36,0.0,1.0
RPL21P109,0.0,1.0
RPL35AP31,0.0,1.0
RPS10P21,0.0,1.0
RPL18AP17,0.0,1.0
RPL21P110,0.0,1.0
RNU6-80P,0.0,1.0
RNU6-79P,0.0,1.0
PSMD10P3,0.0,1.0
FABP5P1,0.0,1.0
RNU6-66P,0.0,1.0
RNU7-89P,0.0,1.0
RNU4-10P,0.0,1.0
RNY1P8,0.0,1.0
MARK2P12,0.0,1.0
LOC105377816,0.0,1.0
LINC00392,0.0,1.0
LOC107984024,0.0,1.0
RNY1P5,0.0,1.0
RPL21P108,0.0,1.0
LOC107987191,0.0,1.0
LINC00347,0.0,1.0
LOC105370260,0.0,1.0
RIOK3P1,0.0,1.0
RNU6-38P,0.0,1.0
SSR1P2,0.0,1.0
LINC01078,0.0,1.0
FAM204CP,0.0,1.0
LMO7DN-IT1,0.0,1.0
LINC00561,0.0,1.0
RN7SL571P,0.0,1.0
RPL7P44,0.0,1.0
DHX9P1,0.0,1.0
MYCBP2-AS2,0.0,1.0
LOC105370271,0.0,1.0
SCEL-AS1,0.0,1.0
RNY3P7,0.0,1.0
SPTLC1P5,0.0,1.0
LOC100129307,0.0,1.0
MIR3665,0.0,1.0
RN7SL810P,0.0,1.0
LINC01069,0.0,1.0
SRGNP1,0.0,1.0
RNY3P3,0.0,1.0
RPL31P54,0.0,1.0
ELOCP23,0.0,1.0
LOC105370272,0.0,1.0
RPL21P111,0.0,1.0
LINC00331,0.0,1.0
HSPD1P8,0.0,1.0
CCT5P2,0.0,1.0
CCT5-2P,0.0,1.0
LOC105370273,0.0,1.0
NIPA2P5,0.0,1.0
BCAS2P3,0.0,1.0
RNA5SP33,0.0,1.0
LINC01038,0.0,1.0
RNU6-61P,0.0,1.0
HNRNPA1P31,0.0,1.0
PWWP2AP1,0.0,1.0
LOC105370278,0.0,1.0
ARF4P4,0.0,1.0
DPPA3P3,0.0,1.0
LINC00564,0.0,1.0
RNU6-77P,0.0,1.0
HIGD1AP2,0.0,1.0
LOC105370281,0.0,1.0
LOC105370282,0.0,1.0
PTMAP5,0.0,1.0
LOC105370284,0.0,1.0
GYG1P2,0.0,1.0
RNU6-67P,0.0,1.0
VENTXP2,0.0,1.0
UBE2D3P4,0.0,1.0
MTND4P1,0.0,1.0
MTND5P3,0.0,1.0
MTND6P37,0.0,1.0
SNORA107,0.0,1.0
LOC105370290,0.0,1.0
RNU6-72P,0.0,1.0
MOB1AP1,0.0,1.0
DDX6P2,0.0,1.0
LOC105370299,0.0,1.0
TXNL1P1,0.0,1.0
UBBP5,0.0,1.0
LOC105370302,0.0,1.0
LIN28AP2,0.0,1.0
MIR4500,0.0,1.0
NUDT21P1,0.0,1.0
LINC00397,0.0,1.0
LOC105370304,0.0,1.0
TET1P1,0.0,1.0
LINC00373,0.0,1.0
RPL29P29,0.0,1.0
LINC00433,0.0,1.0
LINC00560,0.0,1.0
GRPEL2P1,0.0,1.0
LINC01047,0.0,1.0
TRIM60P13,0.0,1.0
SP3P,0.0,1.0
LOC107984621,0.0,1.0
HSPA8P2,0.0,1.0
LINC00353,0.0,1.0
LINC02336,0.0,1.0
RPL7L1P1,0.0,1.0
PEX12P1,0.0,1.0
RNA5SP34,0.0,1.0
FAR1P1,0.0,1.0
KRT18P27,0.0,1.0
LOC105370310,0.0,1.0
RNU6-75P,0.0,1.0
BRK1P2,0.0,1.0
LINC00380,0.0,1.0
LOC105370313,0.0,1.0
LOC105370314,0.0,1.0
PPIAP23,0.0,1.0
MIR17,0.0,1.0
MIR18A,0.0,1.0
MIR19A,0.0,1.0
MIR20A,0.0,1.0
MIR19B1,0.0,1.0
MIR92A1,0.0,1.0
RNU4ATAC3P,0.0,1.0
FABP5P4,0.0,1.0
MIR548AS,0.0,1.0
LOC105370317,0.0,1.0
LINC00363,0.0,1.0
HNRNPA1P29,0.0,1.0
RNA5SP35,0.0,1.0
TRF-GAA1-5,0.0,1.0
NDUFA3P5,0.0,1.0
RNA5SP36,0.0,1.0
RN7SL585P,0.0,1.0
BRD7P5,0.0,1.0
RPL21P112,0.0,1.0
LINC00557,0.0,1.0
RNU6-62P,0.0,1.0
SNORD13G,0.0,1.0
RNY3P8,0.0,1.0
RNY4P27,0.0,1.0
MEMO1P5,0.0,1.0
LOC105370321,0.0,1.0
MTND5P2,0.0,1.0
MTND6P18,0.0,1.0
MTCYBP3,0.0,1.0
HMGN1P24,0.0,1.0
RN7SL164P,0.0,1.0
MIR4501,0.0,1.0
AMMECR1LP1,0.0,1.0
HSP90AB6P,0.0,1.0
TULP3P1,0.0,1.0
LOC112268107,0.0,1.0
RN7SKP7,0.0,1.0
LOC112268108,0.0,1.0
RNA5SP37,0.0,1.0
PSMA6P4,0.0,1.0
RPL7AP61,0.0,1.0
FTLP8,0.0,1.0
LOC107984566,0.0,1.0
RN7SKP8,0.0,1.0
MIR3170,0.0,1.0
NUS1P4,0.0,1.0
CYCSP35,0.0,1.0
CALM2P4,0.0,1.0
RN7SL60P,0.0,1.0
LOC105370330,0.0,1.0
RPL7L1P12,0.0,1.0
RNU6-83P,0.0,1.0
RPS6P23,0.0,1.0
GAPDHP22,0.0,1.0
RN7SKP9,0.0,1.0
H2AZP3,0.0,1.0
MIR623,0.0,1.0
HMGB3P4,0.0,1.0
CCR12P,0.0,1.0
LOC107984558,0.0,1.0
RNY3P6,0.0,1.0
CFL1P8,0.0,1.0
MIR4306,0.0,1.0
CLYBL-AS2,0.0,1.0
NDUFA12P1,0.0,1.0
ASNSP3,0.0,1.0
RPL15P18,0.0,1.0
RPL7L1P6,0.0,1.0
LOC107984574,0.0,1.0
RPS26P47,0.0,1.0
COX5BP6,0.0,1.0
ARF4P3,0.0,1.0
LINC00411,0.0,1.0
LOC107984616,0.0,1.0
RNU1-24P,0.0,1.0
HMGB3P7,0.0,1.0
MIR2681,0.0,1.0
LIPT1P1,0.0,1.0
L1TD1P1,0.0,1.0
RNY1P2,0.0,1.0
MIR4705,0.0,1.0
RPL39P29,0.0,1.0
RNY5P8,0.0,1.0
SLC10A2,0.0,1.0
LOC105370338,0.0,1.0
LOC105370339,0.0,1.0
ATP6V1G1P7,0.0,1.0
LOC105370340,0.0,1.0
LOC107984624,0.0,1.0
RPL7P45,0.0,1.0
LOC107984607,0.0,1.0
LOC105370342,0.0,1.0
LOC105370343,0.0,1.0
LOC107984609,0.0,1.0
LOC105370344,0.0,1.0
DAOA-AS1,0.0,1.0
LINC00343,0.0,1.0
RNA5SP38,0.0,1.0
LINC00460,0.0,1.0
RPL35P9,0.0,1.0
RPL35P7,0.0,1.0
ATP5MC1P5,0.0,1.0
LOC107984627,0.0,1.0
PPIAP24,0.0,1.0
LOC105370350,0.0,1.0
SNORD31B,0.0,1.0
MIR1267,0.0,1.0
RNA5SP39,0.0,1.0
HCFC2P1,0.0,1.0
MYO16-AS2,0.0,1.0
MYO16-AS1,0.0,1.0
LINC00399,0.0,1.0
LINC00676,0.0,1.0
RN7SKP10,0.0,1.0
LOC101927646,0.0,1.0
LINC00396,0.0,1.0
RN7SL783P,0.0,1.0
LOC105370361,0.0,1.0
MIR8073,0.0,1.0
RPL21P107,0.0,1.0
LINC00567,0.0,1.0
LOC105370362,0.0,1.0
PRECSIT,0.0,1.0
PARP1P1,0.0,1.0
LINC00431,0.0,1.0
SALL4P4,0.0,1.0
LINC02337,0.0,1.0
LOC107983958,0.0,1.0
LOC105370366,0.0,1.0
LOC102724489,0.0,1.0
LOC102724510,0.0,1.0
LOC100506016,0.0,1.0
LOC105370370,0.0,1.0
LINC01070,0.0,1.0
LOC101928730,0.0,1.0
LOC107984555,0.0,1.0
LINC01043,0.0,1.0
SPACA7,0.0,1.0
KARS1P2,0.0,1.0
MIR8075,0.0,1.0
LDHBP1,0.0,1.0
RNU1-16P,0.0,1.0
ATP4B,0.0,1.0
LOC105377805,0.0,1.0
LINC00552,0.0,1.0
